"";"mean";"sd";"5.5%";"94.5%";"rhat";"ess_bulk"
"z_A[154]";1,100830691;0,17904413609693;0,8144681;1,38358385;1,05459359970717;306,203907229862
"z_A[155]";0,4184953774208;0,178039367064679;0,13481035;0,70320147;1,04669259645412;297,542687194497
"z_A[156]";0,07670350974838;0,173909374335725;-0,203069465;0,348437005;1,03203226538547;429,519245595469
"z_A[157]";0,26464632119282;0,180913635811431;-0,0215669175;0,556397525;1,03881950468387;326,77301285892
"z_A[158]";-0,0009077621677;0,177496953678993;-0,28562733;0,284060325;1,03032526345835;499,611494279335
"z_A[159]";0,10601811611886;0,17469376509654;-0,172248925;0,38162291;1,04519662547774;314,296334848918
"z_A[160]";0,07027821422576;0,178344408799368;-0,210927355;0,356840815;1,05257761450327;247,204260479193
"z_A[161]";-0,62207326606;0,175967835297432;-0,907896385;-0,349965175;1,02953866693327;502,277400740058
"z_A[162]";-0,379094221435;0,176376605671874;-0,66121405;-0,100263875;1,02989305698543;490,003276543595
"z_A[163]";-0,22352829937198;0,177341375641593;-0,50174993;0,0588692195000004;1,04729759208307;277,067911631829
"z_A[164]";0,9161998988;0,181190959132235;0,62526935;1,19877045;1,03821585868803;360,835220204965
"z_A[165]";-0,4441741237448;0,1776248001023;-0,72626696;-0,16213315;1,05453180597958;229,485002126846
"z_A[166]";0,14131709341938;0,180464904647727;-0,15549711;0,42583285;1,03692751915131;351,486253894378
"z_A[167]";0,0189014532057341;0,171728515570542;-0,2504493;0,297359245;1,05069103492405;260,220601496173
"z_A[168]";-0,8067556134;0,181651528863242;-1,0948954;-0,513937735;1,0525828590525;244,822491731774
"z_A[169]";-0,11701492335292;0,179335591139782;-0,409669275;0,164529805;1,03488919117103;368,885965193652
"z_A[170]";-1,1105335012;0,179335335017358;-1,3963199;-0,82465439;1,03043550676229;460,100868980221
"z_A[171]";0,528551604652;0,176119945620692;0,24733208;0,81740458;1,04589026971866;301,509387034489
"z_A[172]";-0,015875166757;0,176208231802952;-0,29718775;0,26729072;1,05076734834416;255,338406140839
"z_A[173]";0,03978118230532;0,179638833660453;-0,24556092;0,329036395;1,05042974842292;267,234786706969
"z_A[174]";-0,16322364183036;0,179585333391032;-0,451319265;0,12695344;1,03825043346401;347,431637329149
"z_A[175]";-0,46388420976;0,179984079412094;-0,753503485;-0,178498;1,03592231599281;349,372911016666
