"";"mean";"sd";"5.5%";"94.5%";"rhat";"ess_bulk"
"f_per_group_A[29,5]";0,4643213924;0,0766469227871398;0,34419087;0,585626925;1,01269646315212;1464,55481056812
"f_per_group_A[30,5]";-0,012617599169662;0,0814579521234413;-0,145231725;0,11449543;1,00332248077087;2555,8786574665
"f_per_group_A[31,5]";-0,33477186254;0,0762653375404707;-0,456015055;-0,213632515;1,01060171022473;2081,03736754276
"f_per_group_A[32,5]";0,0373264294575364;0,0751261713138145;-0,082754693;0,157914755;1,00971119895219;2266,26208882537
"f_per_group_A[33,5]";-0,4735094266;0,0783776139286598;-0,597945755;-0,345876665;1,0098445073481;1826,68765143832
"f_per_group_A[34,5]";0,35506116268;0,0790557204955774;0,22963368;0,478589895;1,00999896589536;1791,61685953928
"f_per_group_A[35,5]";-0,38077700454;0,0872229967280692;-0,52298759;-0,240474985;1,00440583033453;2280,04719006596
"f_per_group_A[36,5]";-0,6036360904;0,0759885081608366;-0,72242462;-0,48080621;1,00688403468762;2008,00494162541
"f_per_group_A[37,5]";0,118771607289394;0,0828086788007608;-0,012209775;0,24888955;1,01374935573253;1431,36190457214
"f_per_group_A[38,5]";0,514589666;0,0864176175387418;0,375801265;0,65406527;1,01735246809332;1059,86439658084
"f_per_group_A[39,5]";-0,1879467335652;0,0780706935767559;-0,31221339;-0,0636042205;1,01017650317117;2106,27221632829
"f_per_group_A[40,5]";-0,4097691648;0,0831394167754092;-0,54333162;-0,27878428;1,01285514080389;1810,0660664061
"f_per_group_A[41,5]";-0,35976488788;0,0770643639974548;-0,48422819;-0,237194745;1,01383824869912;1342,41530767483
"f_per_group_A[42,5]";0,6495274988;0,088762441955719;0,508300685;0,790841395;1,01589223897927;1264,10973523707
"f_per_group_A[43,5]";0,5293499136;0,0820659559367519;0,39946968;0,660002855;1,00915711246913;1910,52407713779
"f_per_group_A[44,5]";-0,3670642164;0,0756094310433461;-0,48788193;-0,246021865;1,00648690578336;2157,61246432298
"f_per_group_A[45,5]";0,37410964196;0,0804527576709974;0,241872255;0,500945165;1,01499650238295;1886,41776205355
"f_per_group_A[46,5]";0,589700379;0,0781834091921805;0,46230035;0,71439516;1,01172704223182;2160,75722042926
"f_per_group_A[47,5]";0,5380793392;0,0794346880085718;0,413975975;0,665377275;1,01099819701811;2016,61362909375
"f_per_group_A[48,5]";-0,262000885204;0,0756528036743072;-0,38506368;-0,144601165;1,0094791519445;2199,17832037426
"f_per_group_A[49,5]";0,3723514548;0,0869466740015146;0,230821205;0,50611385;1,01105538512137;1666,77380235336
"f_per_group_A[50,5]";0,3639038106;0,0769162327242932;0,240885715;0,489235435;1,01252861421968;2178,56293901867
"f_per_group_A[51,5]";-0,1520553699592;0,0905994718718595;-0,298286225;-0,00749301649999993;1,00773177402118;1715,31241593245
"f_per_group_A[52,5]";-0,570737875;0,0789369855758664;-0,69705967;-0,442171335;1,00564009833606;2287,20050505163
"f_per_group_A[53,5]";0,144731549966;0,0865429618692485;0,00772947785;0,28740705;1,01113478876416;1661,98856573199
"f_per_group_A[54,5]";-0,6201872522;0,0762496145569393;-0,74381358;-0,49880529;1,00710994838193;2738,61556413617
"f_per_group_A[55,5]";-0,492240226;0,0859182260072342;-0,628383855;-0,354305515;1,00588521014907;2172,17065004468
"f_per_group_A[56,5]";0,15345098922638;0,0738277341606625;0,036006246;0,26995942;1,00459237822655;3281,70935518854
"f_per_group_A[57,5]";0,41579885;0,0951894540467012;0,262312005;0,56792839;1,0094538909274;1574,6808242894
"f_per_group_A[58,5]";-0,172095941997;0,0896247937902708;-0,31214222;-0,0275732185;1,00761319656782;1985,21597155315
"f_per_group_A[59,5]";-0,17302425688124;0,0824836957530923;-0,305384775;-0,044176711;1,01362437375817;1792,05701047873
"f_per_group_A[60,5]";-0,31057023956;0,0803833756979061;-0,43869444;-0,18274249;1,00793207245898;2372,32068618621
"f_per_group_A[61,5]";-0,6160925182;0,0799040070983586;-0,742249385;-0,48974335;1,0079766262723;2457,3777005419
"f_per_group_A[62,5]";-0,2435030958046;0,0803817851171899;-0,370538205;-0,114456575;1,00799910434638;2635,03733975908
"f_per_group_A[63,5]";-0,05169840430174;0,0786948377586556;-0,179132125;0,0752870785;1,00995215523216;2104,57378602673
"f_per_group_A[64,5]";0,237422790704;0,0845322824449801;0,102991575;0,371357195;1,00512583049641;2060,56592783728
"f_per_group_A[65,5]";0,09729311785186;0,0733160150428658;-0,017816374;0,21480053;1,01219790949901;2441,7970097446
"f_per_group_A[66,5]";-0,1885240036786;0,101063869740669;-0,347928695;-0,0265284729999999;1,00980666966486;1388,26580437504
"f_per_group_A[67,5]";-0,4468486474;0,0856102031086782;-0,58134157;-0,31033604;1,00541462169977;2065,55361327378
"f_per_group_A[68,5]";-0,21887577827892;0,102309562735615;-0,384251785;-0,0564609075;1,00642858607758;1612,44262398408
"f_per_group_A[69,5]";-0,31894244542;0,0848107715656213;-0,455570925;-0,182747225;1,00760124001237;1771,2605772062
"f_per_group_A[70,5]";1,0079483604;0,0837821474085869;0,874709855;1,14224235;1,00748138586446;2180,48376599939
"f_per_group_A[71,5]";0,1970464888066;0,0792595254887863;0,069291748;0,32232087;1,00508116334941;2798,75771844528
"f_per_group_A[72,5]";-0,8449090604;0,0802489314266338;-0,97694519;-0,71898771;1,00549628200817;2466,53417379632
"f_per_group_A[73,5]";0,5189897476;0,0782744851097172;0,392929845;0,642626015;1,00836622409706;2214,09003209115
"f_per_group_A[74,5]";-0,26571786061;0,0823139892818813;-0,39609976;-0,1346456;1,00872088202432;2079,05913250973
"f_per_group_A[75,5]";-0,44023246756;0,0848163500442114;-0,576089095;-0,30580353;1,0060946714971;2169,51335930479
"f_per_group_A[76,5]";-0,09705162185442;0,0781546390704349;-0,221519615;0,028271149;1,01529468621639;1139,34476947624
"f_per_group_A[77,5]";-0,8393981036;0,0796149725060198;-0,965169055;-0,712887165;1,01360064926682;1359,50532481275
"f_per_group_A[78,5]";1,2309286656;0,0812931991877316;1,0998468;1,36100385;1,00998717780678;1906,03331255765
"f_per_group_A[79,5]";-0,14961770899708;0,0889250506673939;-0,292708935;-0,00756306954999999;1,00760203407426;1931,57877407704
"f_per_group_A[80,5]";-0,1856531235762;0,0891666502629356;-0,329150725;-0,0444316075;1,00931547289274;1746,82084305277
"f_per_group_A[81,5]";-0,1797347651816;0,0873843313464845;-0,321650705;-0,0417682024999999;1,00915608625948;1891,58754604055
"f_per_group_A[82,5]";-0,05950217048648;0,0850456404136389;-0,19571701;0,076638661;1,00563608529593;2235,70209828491
"f_per_group_A[83,5]";-0,5682849922;0,0774240956322322;-0,69374931;-0,44424864;1,00871082799004;2463,67748879249
"f_per_group_A[84,5]";0,100315104772702;0,0824347216775844;-0,030514092;0,23135419;1,01362765349815;1871,18274042341
"f_per_group_A[85,5]";0,10852489374536;0,0893410207071987;-0,0310658935;0,25064995;1,0115809004381;1671,15584421038
"f_per_group_A[86,5]";-0,5593540898;0,078133811277356;-0,683640635;-0,435190625;1,00672560262964;2725,1041951213
"f_per_group_A[87,5]";-0,08349021724726;0,10500518705713;-0,24951261;0,0820882545;1,01110518147112;1588,41294150618
"f_per_group_A[88,5]";0,06535094120878;0,0840348742732897;-0,0699766755;0,199642005;1,00799787515295;2011,74302867721
"f_per_group_A[89,5]";0,8051986852;0,0756569720169176;0,681785555;0,924857805;1,00830980725148;2180,89987042093
"f_per_group_A[90,5]";0,5992232464;0,0766688542069801;0,47657324;0,718291045;1,01243989196003;1939,14862448054
"f_per_group_A[91,5]";-0,016495934072198;0,0767637949927981;-0,135967945;0,105479;1,01022662576485;1909,27666880866
"f_per_group_A[92,5]";0,27209388106;0,0907323215061559;0,128873205;0,418033165;1,00976413741832;1678,658309075
"f_per_group_A[93,5]";0,6284182674;0,0788028680607097;0,50219434;0,754371085;1,00644194655163;2443,83811263209
"f_per_group_A[94,5]";-0,4836342458;0,0992246412526814;-0,643184825;-0,326979865;1,00723622534577;1609,30820954136
"f_per_group_A[95,5]";1,362457034;0,0897433719916191;1,2185169;1,50638055;1,00878186816105;1716,90774648723
"f_per_group_A[96,5]";-0,3803208098;0,0751725513855821;-0,50227582;-0,259770435;1,00834311107257;2302,90427121016
"f_per_group_A[97,5]";-0,07796815480682;0,0799021680954737;-0,20300173;0,0493494035;1,00888383902011;1993,15788097848
"f_per_group_A[98,5]";-0,544581314;0,0807570594911884;-0,67286358;-0,41393396;1,01310234398725;1658,81210753721
"f_per_group_A[99,5]";0,259463211284;0,0828506429152974;0,130753725;0,391701705;1,01183837577087;1860,89154155847
"f_per_group_A[100,5]";-0,34875850984;0,0976363192190076;-0,49906775;-0,192111625;1,00637758713452;1781,49695207375
"f_per_group_A[101,5]";0,5302826546;0,0905933476395006;0,38306197;0,675224445;1,00413838621571;2359,22607922836
"f_per_group_A[102,5]";-0,17113672527932;0,0861026403968311;-0,30737389;-0,0360793545;1,00396746617822;2302,59639222718
"f_per_group_A[103,5]";0,6983981546;0,101141314036501;0,53468518;0,861667455;1,00435397693627;1968,54615412053
"f_per_group_A[104,5]";0,244168015346;0,0811123650874177;0,10992447;0,37173511;1,00501523560479;2557,76138202799
"f_per_group_A[105,5]";0,36871894352;0,0864708186267851;0,231674805;0,508277565;1,00566886440403;2509,21834118654
"f_per_group_A[106,5]";-0,1709801812534;0,0800668221697609;-0,299152105;-0,043873229;1,00326437603962;2605,61607715766
"f_per_group_A[107,5]";0,9184235578;0,0846380067604355;0,783920695;1,05241165;1,00677657184231;2360,11441115726
"f_per_group_A[108,5]";0,1600472070004;0,0815536191101723;0,032412941;0,29106008;1,00723955469204;2560,45978452109
"f_per_group_A[109,5]";-0,7712346666;0,0885324769208938;-0,913559785;-0,629194045;1,0027054000729;2403,20757611624
"f_per_group_A[110,5]";-0,331321010186;0,0897226919269556;-0,475691705;-0,19191982;1,00261250501951;2550,91627401997
"f_per_group_A[111,5]";-0,0255029085062;0,0892448982795595;-0,165034675;0,120001135;1,00275770233723;2319,95716458612
"f_per_group_A[112,5]";-0,06541006619296;0,0951300908353917;-0,215274355;0,084741651;1,00812451551113;2248,51434157238
"f_per_group_A[113,5]";-0,11077263717014;0,0784073155236002;-0,23699328;0,0121921235;1,00394409263731;3116,990029286
"f_per_group_A[114,5]";-0,15631199974548;0,105966543162252;-0,32584272;0,0160270825;1,0111754724546;1513,94121027458
"f_per_group_A[115,5]";0,05869739987056;0,0823818287447829;-0,073959989;0,190293035;1,00263116093863;3035,16822769481
"f_per_group_A[116,5]";-0,432678538;0,0853612521254031;-0,56862549;-0,298550505;1,00587688079309;2560,13750677568
"f_per_group_A[117,5]";0,10617258189654;0,0811984207941934;-0,023486978;0,235488725;1,00558068995676;2926,24390915016
"f_per_group_A[118,5]";-0,295583268482;0,0838672382905399;-0,428052445;-0,16205078;1,00463262248329;2454,16460587639
"f_per_group_A[119,5]";0,485503383;0,0817467484642539;0,35581956;0,61548168;1,00567313328318;2694,14147738017
"f_per_group_A[120,5]";0,35799025694;0,0849117078423574;0,22083646;0,49219457;1,00689066834881;2055,33507690544
"f_per_group_A[121,5]";-0,516903315;0,0865185572609384;-0,658143555;-0,38187306;1,00434853474899;2790,05651697234
"f_per_group_A[122,5]";0,444651767;0,0885542386670717;0,30479466;0,58677032;1,00303276431796;2185,81005588762
"f_per_group_A[123,5]";0,5394145554;0,0826192701161553;0,40767336;0,66906868;1,00947186261792;2583,58383763276
"f_per_group_A[124,5]";0,764739383;0,0852814288524491;0,629399845;0,90261644;1,00481921329827;2500,93799801788
"f_per_group_A[125,5]";0,7064509248;0,08443087682363;0,57119289;0,84299973;1,00481734176927;2580,22435181963
"f_per_group_A[126,5]";0,09506098509598;0,0965880832602521;-0,0584501535;0,24755049;1,00430706851224;2198,77121524948
"f_per_group_A[127,5]";-0,4833124284;0,0851114843906691;-0,618604085;-0,345101185;1,00590318306242;2007,39602631593
"f_per_group_A[128,5]";-0,03484656783926;0,085568103177042;-0,17363515;0,099417454;1,0034158023697;2421,32808166722
"f_per_group_A[129,5]";0,06114865336236;0,095631104980211;-0,0896680945;0,21478897;1,00462178191583;1657,67403655189
"f_per_group_A[130,5]";0,521819515;0,0865059058139935;0,383537085;0,65842624;1,0093624002287;1909,6697464831
"f_per_group_A[131,5]";-0,3279125994922;0,0955164430584799;-0,478515;-0,174612335;1,01118691843734;1345,74955574988
"f_per_group_A[132,5]";0,20320928766;0,0947484943057579;0,051797814;0,35481594;1,01190835386595;1638,77218287381
"f_per_group_A[133,5]";-0,6627752448;0,084043594751692;-0,798205945;-0,528582505;1,00766416728749;2269,89986106861
"f_per_group_A[134,5]";0,252620183872;0,0838742432175098;0,114429635;0,3842085;1,00385239021854;2002,87186032766
"f_per_group_A[135,5]";0,4335976158;0,0834370472118404;0,298460745;0,56479964;1,00473846392786;2694,17919015806
"f_per_group_A[136,5]";-0,1339346176574;0,0840596731321819;-0,264979415;0,000970060970000072;1,00438086613974;2249,39568162978
"f_per_group_A[137,5]";-0,1282109718947;0,0817233315607867;-0,26114486;0,00204561860000001;1,00250936143587;2646,40839166666
"f_per_group_A[138,5]";-0,34283836473;0,0971748010925645;-0,497129545;-0,18937627;1,00298961359601;2310,74818489534
"f_per_group_A[139,5]";-0,00368473270904;0,0882563754787732;-0,145614055;0,13531559;1,00413271937893;2230,48595125177
"f_per_group_A[140,5]";-0,6188783308;0,0861803598507791;-0,75649369;-0,480857385;1,00468600306435;2617,45914686124
"f_per_group_A[141,5]";0,4644515588;0,0848972522548064;0,333486725;0,600209485;1,00281198463726;2292,89581959738
"f_per_group_A[142,5]";-0,36171669046;0,0904660261434886;-0,505184495;-0,21726442;1,00468608004621;2012,36569707972
"f_per_group_A[143,5]";0,108432641756656;0,0913504844782704;-0,039380532;0,256241075;1,00848218899183;1886,98838220708
"f_per_group_A[144,5]";0,43746483808;0,0862753800242853;0,30292804;0,573504925;1,00654198289013;2163,11792887912
"f_per_group_A[145,5]";0,11918976066694;0,0831367369481944;-0,012741041;0,25220598;1,00557398297545;2556,05956451791
"f_per_group_A[146,5]";-0,210956038146534;0,108095073379161;-0,38232701;-0,0329282805;1,00875822544996;1650,43734841157
"f_per_group_A[147,5]";0,3274571733;0,0872645303862159;0,18914075;0,46537871;1,00551296227961;2630,33571349559
"f_per_group_A[148,5]";-0,3926987706844;0,0872928223715799;-0,533777135;-0,254909805;1,00666867387434;1992,0394127799
"f_per_group_A[149,5]";0,8774636916;0,0842537727019591;0,744122245;1,0116699;1,005406589797;2321,12671697764
"f_per_group_A[150,5]";0,3061905265978;0,125071258198166;0,10774834;0,505512075;1,00941770830928;1329,55762999672
"f_per_group_A[151,5]";-0,13217689290416;0,0916897009679496;-0,27459423;0,0136590455;1,00525733604871;1885,92207569758
"f_per_group_A[152,5]";0,6020957198;0,0841407830252566;0,469298955;0,739064145;1,00605253845421;2261,55107509396
"f_per_group_A[153,5]";0,0845932647192;0,0924216531920785;-0,0630082565;0,232333685;1,00625081124709;2089,7571084124
"f_per_group_A[154,5]";0,40404845532;0,0811202820329482;0,276941945;0,532895955;1,00880698229635;2003,44662882201
"f_per_group_A[155,5]";0,15824808870222;0,0880731165428258;0,017191627;0,29665328;1,00404373765744;2339,57024869948
"f_per_group_A[156,5]";-0,639648129;0,0841673064902206;-0,77492943;-0,50418468;1,0041769663202;2917,25793308961
"f_per_group_A[157,5]";0,04668364466212;0,0929631148820159;-0,102864;0,200128845;1,0059233472861;2247,70092102008
"f_per_group_A[158,5]";0,101476548770026;0,087200755015762;-0,0378771075;0,239849185;1,00916514280005;1831,04055183946
"f_per_group_A[159,5]";-0,214504736182;0,0827639633706028;-0,34733913;-0,0823914765;1,00668648183265;2474,22034918633
"f_per_group_A[160,5]";-0,5814213394;0,0914072215275253;-0,72949109;-0,43656735;1,01323281274251;1752,03282500921
"f_per_group_A[161,5]";0,33217196473;0,0881537041120095;0,19072881;0,47051072;1,01245613874465;1890,61158759539
"f_per_group_A[162,5]";-0,232092122484;0,0787054344640409;-0,35570012;-0,104858435;1,00820053922719;2484,19256460321
"f_per_group_A[163,5]";-0,57311187472;0,139673822992773;-0,793701495;-0,34854061;1,01334186137026;1194,10346024471
"f_per_group_A[164,5]";-0,285951667244;0,0890280549494064;-0,433206365;-0,14443439;1,01008826237363;1906,31870783485
"f_per_group_A[165,5]";0,4674087034;0,0924148549208396;0,320374025;0,615769055;1,00752150470624;1972,38288315106
"f_per_group_A[166,5]";0,5279410726;0,0892661666799627;0,3867246;0,67254459;1,01270259974999;1512,82029547823
"f_per_group_A[167,5]";-0,4764680012;0,0797980514219097;-0,60425359;-0,34796846;1,0081640615605;2868,32974495204
"f_per_group_A[168,5]";0,5411505998;0,0932385178841078;0,391598835;0,688820895;1,01725893615749;1317,9441001191
"f_per_group_A[169,5]";0,598351949;0,086412826097535;0,459254555;0,736725925;1,01268803523066;1987,110089612
"f_per_group_A[170,5]";-0,05622318627136;0,0909542010601005;-0,20124994;0,0886672220000001;1,01564097713431;1205,37997264228
"f_per_group_A[171,5]";0,194619544091;0,0944830475414158;0,043411643;0,34396861;1,01304991497096;1413,16413580145
"f_per_group_A[172,5]";-0,6336687688;0,0815744910814452;-0,76371943;-0,502468115;1,00571894625366;2698,17256746245
"f_per_group_A[173,5]";0,32861881688;0,0886929705143139;0,186029;0,470435235;1,01376026840614;1265,38409567256
"f_per_group_A[174,5]";0,06694484086974;0,0981976061213926;-0,0926333095;0,22602128;1,00821652829015;1974,14513130554
"f_per_group_A[175,5]";0,8549586086;0,0823872497059504;0,722635405;0,98797203;1,00999484688917;2448,42010573911
"f_per_group_A[176,5]";-0,4876287188;0,0808144007023866;-0,61743477;-0,359082505;1,00799877227202;2184,37828236812
"f_per_group_A[177,5]";-0,6168524388;0,0867220426989438;-0,75257331;-0,47910904;1,00983155843218;2267,04913264394
"f_per_group_A[178,5]";0,08666260075122;0,0815499802976661;-0,0428619565;0,21906766;1,00999464193525;2004,9974096316
"f_per_group_A[179,5]";-0,729415356;0,0809641916452293;-0,859543795;-0,59928247;1,00608462657614;3276,06929310485
"f_per_group_A[180,5]";0,2342047174734;0,0865630661459088;0,0958150115;0,375145905;1,01289924382995;1730,27786537307
"f_per_group_A[181,5]";0,001485592676988;0,0812177540576193;-0,127410695;0,12748943;1,00952341351144;2092,80066886313
"f_per_group_A[182,5]";0,42021160424;0,0891225064399278;0,27704862;0,562133025;1,0076000171787;2019,69960143166
"f_per_group_A[183,5]";-0,09608968698104;0,111237098864549;-0,27474895;0,0785206275000001;1,00732799716314;1931,15301194629
"f_per_group_A[184,5]";-0,270698061402;0,0781574499736964;-0,395910435;-0,1449322;1,00903650103223;2313,68345106798
"f_per_group_A[185,5]";0,07808558868202;0,103128062441173;-0,084465645;0,243456445;1,01391766677136;1300,59742963009
"f_per_group_A[186,5]";-0,2178964060806;0,0876563391127274;-0,35565287;-0,0776395775;1,01340096931609;1421,19194799931
"f_per_group_A[187,5]";-0,5816923518;0,0866952573369004;-0,71881055;-0,443054905;1,01037739735931;1894,17008016761
"f_per_group_A[188,5]";-0,18139971480178;0,0890195566492281;-0,32135955;-0,038915761;1,0059497351925;2464,73320087871
"f_per_group_A[189,5]";-0,38770695108;0,0862654190317922;-0,524398175;-0,24676935;1,00799339986239;2329,88795936731
"f_per_group_A[190,5]";-0,141081214024104;0,103433259960585;-0,30674264;0,024237505;1,01078590587253;1797,79747863739
"f_per_group_A[191,5]";0,7315712952;0,0921098686698756;0,586893965;0,88175764;1,00857748349263;1672,69532240084
"f_per_group_A[192,5]";0,274830393618;0,0890055704880639;0,132876865;0,41702742;1,00691834804614;2099,28252455953
"f_per_group_A[193,5]";-0,1958642217552;0,0809020000220249;-0,3280711;-0,066995542;1,00883807919484;2529,95242500703
"f_per_group_A[194,5]";-0,8094835486;0,0843667645139918;-0,94502571;-0,6748694;1,004115712378;2982,26478768039
"f_per_group_A[195,5]";-0,0892535779907;0,0894653994011437;-0,231012915;0,0522113245;1,00979095817271;1626,15460823458
"f_per_group_A[1,6]";0,0081801899745;0,0809102007013492;-0,125732655;0,13549821;1,00636994243915;2677,77761458831
"f_per_group_A[2,6]";-0,6344523288;0,0978140705718715;-0,79238197;-0,479618815;1,01246729199015;1569,2578153841
"f_per_group_A[3,6]";0,9008009938;0,0788539716499629;0,777495405;1,02778715;1,01106240317767;1946,97496599817
"f_per_group_A[4,6]";-0,1910311279564;0,134382783717214;-0,40673131;0,021311108;1,00675738053319;1734,89099860439
"f_per_group_A[5,6]";-0,003224299537724;0,104758696759619;-0,16951011;0,16430966;1,01220035665086;1395,02455724806
"f_per_group_A[6,6]";-0,7951074798;0,0782249887737219;-0,919841645;-0,66948576;1,00689032005354;2222,53647835584
"f_per_group_A[7,6]";-0,5199845032;0,0864404140025566;-0,65960652;-0,381049285;1,00767307005192;1930,87372303694
"f_per_group_A[8,6]";-0,27509142734;0,0779477503878562;-0,40059511;-0,147928285;1,01348601754503;1553,99994662947
"f_per_group_A[9,6]";-0,0084831273335;0,082320280483816;-0,140561505;0,12074628;1,00606342178962;2210,1555059812
"f_per_group_A[10,6]";-0,27532864516;0,0810358688064686;-0,40469131;-0,14518441;1,00222653436522;2703,85164223589
"f_per_group_A[11,6]";-0,35286466606;0,0798737119166477;-0,480763105;-0,226669785;1,0044947173959;2419,18924583583
"f_per_group_A[12,6]";-0,30266323782;0,0864675335979442;-0,44024524;-0,16387091;1,01021680449375;1664,30826746342
"f_per_group_A[13,6]";0,15821425058724;0,0729164937063389;0,041751237;0,276548975;1,00493992057053;2958,14327574233
"f_per_group_A[14,6]";0,450846773;0,0820885119700666;0,319891885;0,581808425;1,0152613195189;1276,98297925135
"f_per_group_A[15,6]";-0,08564666254308;0,0774189631114769;-0,207478045;0,0417963445;1,00404247565497;2877,7535199926
"f_per_group_A[16,6]";-0,301159345326;0,102482947682472;-0,466358665;-0,140373015;1,01087012982835;1648,95016075418
"f_per_group_A[17,6]";0,1408400651694;0,08182572004908;0,0081615062;0,27390721;1,01367020537503;1486,75859275876
"f_per_group_A[18,6]";0,412300805;0,0784885879999572;0,290565565;0,539700375;1,01481162145552;1667,39430726091
"f_per_group_A[19,6]";-6,86663645799999e-05;0,0754269405711588;-0,118254455;0,12139806;1,00817387050218;2426,45951588651
"f_per_group_A[20,6]";0,4282875892;0,0794572310984092;0,30397612;0,554701685;1,01319669123876;1810,27714897399
"f_per_group_A[21,6]";-0,518364608;0,0844361951416165;-0,653803695;-0,38450626;1,00764333001654;1692,44572866319
"f_per_group_A[22,6]";0,8762618418;0,0779604488627493;0,75251258;1,0004022;1,0099897231224;2146,94763480345
"f_per_group_A[23,6]";-0,07382989272584;0,0766658626263766;-0,19901041;0,0497794765000001;1,01035268375493;2352,33357604525
"f_per_group_A[24,6]";0,33164895448;0,086577079321028;0,190615275;0,469678165;1,01182683003914;1658,72051602821
"f_per_group_A[25,6]";0,201183320784;0,0812405428429291;0,069875996;0,332466745;1,00553056496495;2801,28434762784
"f_per_group_A[26,6]";-0,35307668542;0,0857231900506458;-0,492523575;-0,21838339;1,01582749011124;1177,70868768647
"f_per_group_A[27,6]";0,04689652427046;0,095736673508126;-0,10767334;0,197830455;1,01090962609864;1578,48535822952
"f_per_group_A[28,6]";-0,4861996982;0,0742220382118841;-0,606897055;-0,36889834;1,01304151929558;1571,48390373276
"f_per_group_A[29,6]";0,397766377;0,0709066760036433;0,282913165;0,511843825;1,0126918651864;1935,95647072817
"f_per_group_A[30,6]";-0,03153994861758;0,0763848139070554;-0,15311093;0,0903417650000001;1,00537023991791;2611,53689741398
"f_per_group_A[31,6]";-0,33016536674;0,0725243243644354;-0,44423475;-0,215224735;1,00962500878809;2265,62715383768
"f_per_group_A[32,6]";-0,03112879385656;0,0727101813148187;-0,14978426;0,082692383;1,01002474665551;2323,03231037058
"f_per_group_A[33,6]";-0,4407400112;0,0754665459629775;-0,56135985;-0,320381355;1,01075660312383;1678,08762927435
"f_per_group_A[34,6]";0,280507545198;0,0759835272608157;0,15533092;0,401549305;1,009892424684;2248,58800491149
"f_per_group_A[35,6]";-0,38107585682;0,0822779355457262;-0,51580164;-0,25310358;1,00678695467048;2298,12609029391
"f_per_group_A[36,6]";-0,5684026756;0,0731216054182029;-0,68523505;-0,455134845;1,00973365896737;2113,36340829561
"f_per_group_A[37,6]";0,140804330374882;0,0775597547115788;0,016449032;0,264797605;1,01139043736678;1787,52841260138
"f_per_group_A[38,6]";0,4471412258;0,0844012587718742;0,312865375;0,58187633;1,01219011279528;1587,01594204288
"f_per_group_A[39,6]";-0,192105230526;0,0756425092486187;-0,3158024;-0,0729765415;1,01097261605146;1808,04580568753
"f_per_group_A[40,6]";-0,34956409782;0,0782531859017467;-0,475580935;-0,22556693;1,01027611758105;1684,17272655267
"f_per_group_A[41,6]";-0,3429873262;0,0722391634073413;-0,45902764;-0,227352045;1,00793649294506;2255,0676672783
"f_per_group_A[42,6]";0,5613311254;0,0811791770334465;0,43366317;0,693403095;1,01374823649764;1701,69328831602
"f_per_group_A[43,6]";0,4321739304;0,0774245364685526;0,31014006;0,559006265;1,01069894548977;2074,36589912047
"f_per_group_A[44,6]";-0,3155019725;0,0729602228432247;-0,431629425;-0,19863206;1,01138650440422;1902,59125219108
"f_per_group_A[45,6]";0,3455785174;0,0750383959540072;0,22498478;0,46449497;1,01461536737346;1509,37463296867
"f_per_group_A[46,6]";0,5409858152;0,0759070026739749;0,419267135;0,660715495;1,01168768972895;1881,03341861754
"f_per_group_A[47,6]";0,4458505412;0,0747171903602736;0,32743481;0,56574432;1,01118951319342;1798,9503891153
"f_per_group_A[48,6]";-0,173630781549;0,0708966997398053;-0,289458165;-0,0637389304999999;1,00881876632865;2049,04632914908
"f_per_group_A[49,6]";0,28819554474;0,0812632306291212;0,159275515;0,4178571;1,01381341757352;1264,33215449448
"f_per_group_A[50,6]";0,3835529916;0,0751534755174183;0,264807485;0,502595385;1,01245311148682;2168,12975060067
"f_per_group_A[51,6]";-0,10495992585362;0,0831009627023368;-0,235657665;0,026486871;1,01007879931937;1839,12853628367
"f_per_group_A[52,6]";-0,4879229146;0,0748224676888641;-0,606229005;-0,371825115;1,00968569670696;1845,50932630319
"f_per_group_A[53,6]";0,043251150595136;0,0816441838531473;-0,0876371705;0,172401365;1,0086384961246;2065,74289451386
"f_per_group_A[54,6]";-0,518899003;0,0743633835989208;-0,636945335;-0,399800185;1,00829409777743;2572,21793964034
"f_per_group_A[55,6]";-0,4360016718;0,0800599514144306;-0,566882585;-0,308053955;1,00703744041122;2296,34371478505
"f_per_group_A[56,6]";0,197388674866;0,0732168172011687;0,081846975;0,317602165;1,00500396311893;3159,46318379953
"f_per_group_A[57,6]";0,4315763372;0,0901611486328876;0,288085175;0,578901;1,00409638190179;1899,38252070038
"f_per_group_A[58,6]";-0,18513821216192;0,0849552495644267;-0,32039504;-0,0497269194999999;1,00536038854388;2209,30669222643
"f_per_group_A[59,6]";-0,091420593729732;0,077382323441207;-0,21417896;0,032892616;1,00702407951948;2289,60103595557
"f_per_group_A[60,6]";-0,30192879052;0,0761624747265272;-0,423468455;-0,18031857;1,00746687496362;2540,56006107564
"f_per_group_A[61,6]";-0,5633305456;0,0734714616996176;-0,681872345;-0,44787591;1,01050557332238;2342,42576972912
"f_per_group_A[62,6]";-0,237546712894;0,0774844660525626;-0,363725315;-0,11304698;1,00719915739305;2550,37957520657
"f_per_group_A[63,6]";0,01070443308722;0,0765219096658679;-0,109314465;0,134627055;1,00825339788187;2177,98989707567
"f_per_group_A[64,6]";0,273160419646;0,0797244273074718;0,14489068;0,39975691;1,00734068327802;2373,85753423013
"f_per_group_A[65,6]";0,12354377777566;0,0701224715200942;0,0125895775;0,23607976;1,01034389270325;2514,65495029313
